market_id,slug,question,n_outcomes
2126450,will-gas-hit-low-3pt75-by-may-31,Will gas hit (Low) $3.75 by May 31?,1
547957,spain-snap-election-called-in-2025,Spain snap election called in 2025?,1
644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",1
1294693,will-xi-jinping-purge-cai-qi-in-2026,Will Xi Jinping purge Cai Qi in 2026?,1
1294695,will-xi-jinping-purge-wang-huning-in-2026,Will Xi Jinping purge Wang Huning in 2026?,1
1294697,will-xi-jinping-purge-ding-xuexiang-in-2026,Will Xi Jinping purge Ding Xuexiang in 2026?,1
1294699,will-xi-jinping-purge-zhang-shengmin-in-2026,Will Xi Jinping purge Zhang Shengmin in 2026?,1
1294692,will-xi-jinping-purge-wang-yi-in-2026,Will Xi Jinping purge Wang Yi in 2026?,1
1294694,will-xi-jinping-purge-li-qiang-in-2026,Will Xi Jinping purge Li Qiang in 2026?,1
1294696,will-xi-jinping-purge-zhao-leji-in-2026,Will Xi Jinping purge Zhao Leji in 2026?,1
1294698,will-xi-jinping-purge-li-xi-in-2026,Will Xi Jinping purge Li Xi in 2026?,1
1294700,will-xi-jinping-purge-dong-jun-in-2026,Will Xi Jinping purge Dong Jun in 2026?,1
2126397,will-jd-vance-have-a-diplomatic-meeting-with-iran-by-may-31,Will J.D. Vance have a diplomatic meeting with Iran by May 31?,1
2126399,will-jared-kushner-have-a-diplomatic-meeting-with-iran-by-may-31,Will Jared Kushner have a diplomatic meeting with Iran by May 31?,1
2126396,will-donald-trump-have-a-diplomatic-meeting-with-iran-by-may-31,Will Donald Trump have a diplomatic meeting with Iran by May 31?,1
2126398,will-marco-rubio-have-a-diplomatic-meeting-with-iran-by-may-31,Will Marco Rubio have a diplomatic meeting with Iran by May 31?,1
2126400,will-steve-witkoff-have-a-diplomatic-meeting-with-iran-by-may-31,Will Steve Witkoff have a diplomatic meeting with Iran by May 31?,1
2046076,will-jd-vance-visit-pakistan-by-april-22,Will JD Vance visit Pakistan by April 22?,1
2046077,will-jd-vance-visit-pakistan-by-april-23,Will JD Vance visit Pakistan by April 23?,1
2046078,will-jd-vance-visit-pakistan-by-april-24,Will JD Vance visit Pakistan by April 24?,1
2053636,will-jd-vance-visit-pakistan-by-april-27,Will JD Vance visit Pakistan by April 27?,1
2053637,will-jd-vance-visit-pakistan-by-april-30,Will JD Vance visit Pakistan by April 30?,1
2053638,will-jd-vance-visit-pakistan-by-may-4,Will JD Vance visit Pakistan by May 4?,1
2118762,will-jd-vance-visit-pakistan-by-may-31,Will JD Vance visit Pakistan by May 31?,1
1048397,us-agrees-to-give-ukraine-security-guarantee-by-june-30,U.S. agrees to give Ukraine security guarantee by June 30? ,1
2325745,israel-x-lebanon-diplomatic-meeting-by-may-31-177,Israel x Lebanon diplomatic meeting by May 31?,1
898684,will-russia-enter-dobropillia-by-january-31,Will Russia enter Dobropillia by January 31?,1
1302851,will-russia-enter-dobropillia-by-march-31,Will Russia enter Dobropillia by March 31?,1
1397447,will-russia-enter-dobropillia-by-april-30,Will Russia enter Dobropillia by April 30?,1
2053675,will-russia-enter-dobropillia-by-may-31,Will Russia enter Dobropillia by May 31?,1
2107913,will-russia-enter-dobropillia-by-june-30,Will Russia enter Dobropillia by June 30?,1
2373921,will-russia-enter-dobropillia-by-december-31,Will Russia enter Dobropillia by December 31?,1
1029715,will-trump-recognize-somaliland-before-2027,Will Trump recognize Somaliland before 2027?,1
620335,aziz-akhannouch-out-as-morocco-prime-minister-by-december-31-2026,"Aziz Akhannouch out as Morocco Prime Minister by December 31, 2026?",1
2264326,russia-x-ukraine-ceasefire-by-june-30-2026-631,"Russia x Ukraine ceasefire by June 30, 2026?",1
2264328,russia-x-ukraine-ceasefire-by-december-31-2026,"Russia x Ukraine ceasefire by December 31, 2026?",1
2264325,russia-x-ukraine-ceasefire-by-may-31-2026-415,"Russia x Ukraine ceasefire by May 31, 2026?",1
2264327,russia-x-ukraine-ceasefire-by-october-31-2026,"Russia x Ukraine ceasefire by October 31, 2026?",1
1450241,pakistan-x-afghanistan-ceasefire-by-march-31,Pakistan x Afghanistan ceasefire by March 31?,1
1796268,pakistan-x-afghanistan-ceasefire-by-april-30,Pakistan x Afghanistan ceasefire by April 30?,1
2117401,pakistan-x-afghanistan-ceasefire-by-june-30,Pakistan x Afghanistan ceasefire by June 30?,1
1052037,european-country-agrees-to-give-ukraine-security-guarantee-by-june-30,European country agrees to give Ukraine security guarantee by June 30? ,1
1494854,will-russia-enter-novyi-donbas-by-march-31,Will Russia enter Novyi Donbas by March 31?,1
1570381,will-russia-enter-novyi-donbas-by-april-30,Will Russia enter Novyi Donbas by April 30?,1
2053700,will-russia-enter-novyi-donbas-by-may-31,Will Russia enter Novyi Donbas by May 31?,1
2107896,will-russia-enter-novyi-donbas-by-june-30,Will Russia enter Novyi Donbas by June 30?,1
1352755,will-russia-enter-khatnie-by-february-28-2026,"Will Russia enter Khatnie by February 28, 2026?",1
1352756,will-russia-enter-khatnie-by-march-31-2026,"Will Russia enter Khatnie by March 31, 2026?",1
1567766,will-russia-enter-khatnie-by-april-30-2026,"Will Russia enter Khatnie by April 30, 2026?",1
2053920,will-russia-enter-khatnie-by-may-31-2026,"Will Russia enter Khatnie by May 31, 2026?",1
2373924,will-russia-enter-khatnie-by-july-31-2026,"Will Russia enter Khatnie by July 31, 2026?",1
2232190,will-russia-enter-sloviansk-by-december-31-2026,"Will Russia enter Sloviansk by December 31, 2026?",1
2232191,will-russia-enter-sumy-by-december-31-2026,"Will Russia enter Sumy by December 31, 2026?",1
2232192,will-russia-enter-druzkhivka-by-december-31-2026,"Will Russia enter Druzkhivka by December 31, 2026?",1
2232193,will-russia-enter-dopropillia-by-december-31-2026,"Will Russia enter Dopropillia by December 31, 2026?",1
2232194,will-russia-enter-kramatorsk-by-december-31-2026,"Will Russia enter Kramatorsk by December 31, 2026?",1
2232195,will-russia-enter-kharkiv-by-december-31-2026,"Will Russia enter Kharkiv by December 31, 2026?",1
2232196,will-russia-enter-kherson-by-december-31-2026,"Will Russia enter Kherson by December 31, 2026?",1
2232197,will-russia-enter-zaporizhia-by-december-31-2026,"Will Russia enter Zaporizhia by December 31, 2026?",1
1493511,kurds-declare-independence-from-iran,Kurds declare independence from Iran?,1
1419322,will-ivn-archivaldo-guzmn-salazar-be-arrested-in-2026,Will Iván Archivaldo Guzmán Salazar be arrested in 2026?,1
1419324,will-ricardo-ruiz-velasco-be-arrested-in-2026,Will Ricardo Ruiz Velasco be arrested in 2026?,1
1419326,will-hugo-gonzalo-mendoza-gaytan-be-arrested-in-2026,Will Hugo Gonzalo Mendoza Gaytan be arrested in 2026?,1
1419828,will-juan-pablo-ledezma-be-arrested-in-2026,Will Juan Pablo Ledezma be arrested in 2026?,1
1419325,will-audias-flores-silva-be-arrested-in-2026,Will Audias Flores-Silva be arrested in 2026?,1
1419327,will-juan-carlos-valencia-gonzalez-be-arrested-in-2026-329-399,Will Juan Carlos Valencia Gonzalez be arrested in 2026?,1
1419332,will-juan-meja-gonzlez-be-arrested-in-2026-543-789,Will Juan Reyes Mejía González be arrested in 2026?,1
1419323,will-jess-alfredo-guzmn-salazar-be-arrested-in-2026,Will Jesús Alfredo Guzmán Salazar be arrested in 2026?,1
2169833,us-x-china-tariff-agreement-by-may-31,US x China tariff agreement by May 31?,1
891579,any-country-withdraws-from-eu-before-2027,Any country withdraws from EU before 2027?,1
704240,2k-container-ship-transits-of-suez-canal-in-h1-2026,2k+ container ship transits of Suez Canal in H1 2026?,1
665427,will-a-new-country-join-the-abraham-accords-before-2027,Will a new country join the Abraham Accords before 2027?,1
1418718,will-ukraine-re-enter-uspenivka-by-march-31,Will Ukraine re-enter Uspenivka by March 31?,1
1729381,will-ukraine-re-enter-uspenivka-by-april-30,Will Ukraine re-enter Uspenivka by April 30?,1
2047669,will-ukraine-re-enter-uspenivka-by-may-31,Will Ukraine re-enter Uspenivka by May 31?,1
2374258,will-ukraine-re-enter-uspenivka-by-december-31,Will Ukraine re-enter Uspenivka by December 31?,1
1286160,zhang-youxia-sentenced-to-prison-before-2027,Zhang Youxia sentenced to prison before 2027?,1
665727,will-iran-withdraw-from-the-npt-before-2027,Will Iran withdraw from the NPT before 2027?,1
1508916,will-israel-reopen-its-embassy-in-iran-in-2026,Will Israel reopen its embassy in Iran in 2026?,1
677367,china-coup-attempt-before-2027,China coup attempt before 2027?,1
1116981,will-the-us-invade-mexico-in-2026,Will the U.S. invade Mexico in 2026?,1
2264576,saudi-arabia-bans-us-military-aircraft-by-may-31,Saudi Arabia bans US military aircraft by May 31?,1
2264575,saudi-arabia-bans-us-military-aircraft-by-may-22,Saudi Arabia bans US military aircraft by May 22?,1
1439093,us-x-cuba-military-clash-in-2026,US x Cuba military clash in 2026?,1
1343076,will-usdkrw-hit-2000-high-in-2026,Will USD/KRW hit 2000 (High) in 2026?,1
1343077,will-usdkrw-hit-1800-high-in-2026,Will USD/KRW hit 1800 (High) in 2026?,1
1343078,will-usdkrw-hit-1700-high-in-2026,Will USD/KRW hit 1700 (High) in 2026?,1
1343079,will-usdkrw-hit-1650-high-in-2026,Will USD/KRW hit 1650 (High) in 2026?,1
1343080,will-usdkrw-hit-1600-high-in-2026,Will USD/KRW hit 1600 (High) in 2026?,1
1343081,will-usdkrw-hit-1550-high-in-2026,Will USD/KRW hit 1550 (High) in 2026?,1
1343082,will-usdkrw-hit-1500-high-in-2026,Will USD/KRW hit 1500 (High) in 2026?,1
1343083,will-usdkrw-hit-1400-low-in-2026,Will USD/KRW hit 1400 (Low) in 2026?,1
1343084,will-usdkrw-hit-1350-low-in-2026,Will USD/KRW hit 1350 (Low) in 2026?,1
1343085,will-usdkrw-hit-1300-low-in-2026,Will USD/KRW hit 1300 (Low) in 2026?,1
1343086,will-usdkrw-hit-1200-low-in-2026,Will USD/KRW hit 1200 (Low) in 2026?,1
1343087,will-usdkrw-hit-1100-low-in-2026,Will USD/KRW hit 1100 (Low) in 2026?,1
1343088,will-usdkrw-hit-1000-low-in-2026,Will USD/KRW hit 1000 (Low) in 2026?,1
1117256,mahmoud-abbas-out-as-palestinian-president-by-december-31-398,Mahmoud Abbas out as Palestinian President by December 31?,1
1117255,mahmoud-abbas-out-as-palestinian-president-by-june-30,Mahmoud Abbas out as Palestinian President by June 30?,1
2116394,will-usd-reach-2pt0m-iranian-rials-by-may-31,Will USD reach 2.0M Iranian rials by May 31?,1
2116396,will-usd-reach-1pt8m-iranian-rials-by-may-31,Will USD reach 1.8M Iranian rials by May 31?,1
2116398,will-usd-fall-to-1pt6m-iranian-rials-by-may-31,Will USD fall to 1.6M Iranian rials by May 31?,1
2116395,will-usd-reach-1pt9m-iranian-rials-by-may-31,Will USD reach 1.9M Iranian rials by May 31?,1
2116397,will-usd-fall-to-1pt7m-iranian-rials-by-may-31,Will USD fall to 1.7M Iranian rials by May 31?,1
2116399,will-usd-fall-to-1pt5m-iranian-rials-by-may-31,Will USD fall to 1.5M Iranian rials by May 31?,1
1171824,taiwanese-premier-cho-jung-tai-out-by-june-30-2026,"Taiwanese Premier Cho Jung-tai out by June 30, 2026?",1
1171825,taiwanese-premier-cho-jung-tai-out-by-december-31-2026,"Taiwanese Premier Cho Jung-tai out by December 31, 2026?",1
665419,milei-out-as-president-of-argentina-before-2027,Milei out as President of Argentina before 2027?,1
1333272,will-russia-capture-sofiivka-by-march-31,Will Russia capture Sofiivka by March 31?,1
1329559,will-russia-capture-sofiivka-by-february-28,Will Russia capture Sofiivka by February 28?,1
1570409,will-russia-capture-sofiivka-by-april-30,Will Russia capture Sofiivka by April 30?,1
2053849,will-russia-capture-sofiivka-by-may-31,Will Russia capture Sofiivka by May 31?,1
2107957,will-russia-capture-sofiivka-by-june-30,Will Russia capture Sofiivka by June 30?,1
2373875,will-russia-capture-sofiivka-by-december-31,Will Russia capture Sofiivka by December 31?,1
1179940,us-x-china-military-clash-before-2027,US x China Military clash before 2027?,1
1819207,will-russia-capture-all-of-hryshyne-by-april-30,Will Russia capture all of Hryshyne by April 30?,1
2053635,will-russia-capture-all-of-hryshyne-by-may-31,Will Russia capture all of Hryshyne by May 31?,1
2324260,will-russia-capture-all-of-hryshyne-by-june-30,Will Russia capture all of Hryshyne by June 30?,1
1542457,will-russia-enter-svitle-by-march-31,Will Russia enter Svitle by March 31?,1
1570386,will-russia-enter-svitle-by-april-30,Will Russia enter Svitle by April 30?,1
2053947,will-russia-enter-svitle-by-may-31,Will Russia enter Svitle by May 31?,1
2107912,will-russia-enter-svitle-by-june-30,Will Russia enter Svitle by June 30?,1
1286765,will-russia-capture-havrylivka-by-february-28-2026,"Will Russia capture Havrylivka by February 28, 2026?",1
1373773,will-russia-capture-havrylivka-by-march-31-2026,"Will Russia capture Havrylivka by March 31, 2026?",1
1397320,will-russia-capture-havrylivka-by-april-30-2026,"Will Russia capture Havrylivka by April 30, 2026?",1
2053904,will-russia-capture-havrylivka-by-may-31-2026,"Will Russia capture Havrylivka by May 31, 2026?",1
2373844,will-russia-capture-havrylivka-by-june-30-2026,"Will Russia capture Havrylivka by June 30, 2026?",1
1126857,will-venezuelan-crude-oil-production-reach-1pt7m-barrels-per-day-in-2026,Will Venezuelan crude oil production reach 1.7m barrels per day in 2026?,1
1126858,will-venezuelan-crude-oil-production-reach-2m-barrels-per-day-in-2026,Will Venezuelan crude oil production reach 2m barrels per day in 2026?,1
1126850,will-venezuelan-crude-oil-production-reach-1m-barrels-per-day-in-2026,Will Venezuelan crude oil production reach 1m barrels per day in 2026?,1
1126852,will-venezuelan-crude-oil-production-reach-1pt2m-barrels-per-day-in-2026,Will Venezuelan crude oil production reach 1.2m barrels per day in 2026?,1
1126856,will-venezuelan-crude-oil-production-reach-1pt5m-barrels-per-day-in-2026,Will Venezuelan crude oil production reach 1.5m barrels per day in 2026?,1
1126851,will-venezuelan-crude-oil-production-reach-1pt1m-barrels-per-day-in-2026,Will Venezuelan crude oil production reach 1.1m barrels per day in 2026?,1
1126853,will-venezuelan-crude-oil-production-reach-1pt3m-barrels-per-day-in-2026,Will Venezuelan crude oil production reach 1.3m barrels per day in 2026?,1
1126855,will-venezuelan-crude-oil-production-reach-1pt4m-barrels-per-day-in-2026,Will Venezuelan crude oil production reach 1.4m barrels per day in 2026?,1
1302787,will-russia-capture-all-of-ternuvate-by-february-28-2026,"Will Russia capture all of Ternuvate by February 28, 2026?",1
1373735,will-russia-capture-all-of-ternuvate-by-march-31-2026,"Will Russia capture all of Ternuvate by March 31, 2026?",1
1567774,will-russia-capture-all-of-ternuvate-by-april-30-2026,"Will Russia capture all of Ternuvate by April 30, 2026?",1
2053800,will-russia-capture-all-of-ternuvate-by-may-31-2026,"Will Russia capture all of Ternuvate by May 31, 2026?",1
2373818,will-russia-capture-all-of-ternuvate-by-december-31-2026,"Will Russia capture all of Ternuvate by December 31, 2026?",1
1397463,will-russia-enter-mykhailivka-by-april-30,Will Russia enter Mykhailivka by April 30?,1
2053804,will-russia-enter-mykhailivka-by-may-31,Will Russia enter Mykhailivka by May 31?,1
2373972,will-russia-enter-mykhailivka-by-july-31,Will Russia enter Mykhailivka by July 31?,1
1124797,nato-dissolves-before-2027,NATO dissolves before 2027?,1
665353,ukraine-agrees-not-to-join-nato-before-2027,Ukraine agrees not to join NATO before 2027? ,1
2105977,will-another-country-leave-opec-in-2026,Will another country leave OPEC in 2026?,1
1097730,maduro-guilty-of-all-counts,Maduro guilty of all counts?,1
665464,kim-jong-un-out-as-supreme-leader-of-north-korea-before-2027,"Kim Jong Un out as Supreme Leader of North Korea by December 31, 2026?",1
1477848,will-the-us-reopen-its-embassy-in-iran-in-2026,Will the US reopen its embassy in Iran in 2026?,1
1067187,xi-jinping-divorce-before-2027,Xi Jinping divorce before 2027?,1
636921,will-israel-annex-gaza-territory-by-2026,Will Israel annex Gaza territory by June 30 2026?,1
682894,sudan-civil-war-ceasefire-in-2025,Sudan civil war ceasefire in 2025?,1
994856,sudan-civil-war-ceasefire-by-march-31-2026,"Sudan civil war ceasefire by March 31, 2026?",1
994858,sudan-civil-war-ceasefire-by-june-30-2026,"Sudan civil war ceasefire by June 30, 2026?",1
994859,sudan-civil-war-ceasefire-by-december-31-2026,"Sudan civil war ceasefire by December 31, 2026?",1
693519,ukraine-agrees-to-limit-size-of-armed-forces-before-2027,Ukraine agrees to limit size of armed forces before 2027?,1
1931712,will-us-crude-oil-reserves-fall-to-275m-by-june-5,Will US crude oil reserves fall to 275M by June 5?,1
1931708,will-us-crude-oil-reserves-fall-to-375m-by-june-5,Will US crude oil reserves fall to 375M by June 5?,1
1931710,will-us-crude-oil-reserves-fall-to-325m-by-june-5,Will US crude oil reserves fall to 325M by June 5?,1
1931707,will-us-crude-oil-reserves-fall-to-400m-by-june-5,Will US crude oil reserves fall to 400M by June 5?,1
1931709,will-us-crude-oil-reserves-fall-to-350m-by-june-5,Will US crude oil reserves fall to 350M by June 5?,1
1931711,will-us-crude-oil-reserves-fall-to-300m-by-june-5,Will US crude oil reserves fall to 300M by June 5?,1
1336157,will-russia-capture-all-of-drobysheve-by-march-31,Will Russia capture all of Drobysheve by March 31?,1
1567785,will-russia-capture-all-of-drobysheve-by-april-30,Will Russia capture all of Drobysheve by April 30?,1
2053864,will-russia-capture-all-of-drobysheve-by-may-31,Will Russia capture all of Drobysheve by May 31?,1
2373808,will-russia-capture-all-of-drobysheve-by-july-31,Will Russia capture all of Drobysheve by July 31?,1
1116062,will-trump-endorse-mara-corina-machado-for-venezuela-president-in-2026-314,Will Trump endorse María Corina Machado for Venezuela president in 2026?,1
2106193,will-uae-leave-the-gulf-cooperation-council-in-2026,Will UAE leave the Gulf Cooperation Council  in 2026?,1
1542407,will-russia-enter-shevchenko-by-march-31,Will Russia enter Shevchenko by March 31?,1
1570408,will-russia-enter-shevchenko-by-april-30,Will Russia enter Shevchenko by April 30?,1
2053867,will-russia-enter-shevchenko-by-may-31,Will Russia enter Shevchenko by May 31?,1
2107911,will-russia-enter-shevchenko-by-june-30,Will Russia enter Shevchenko by June 30?,1
1287316,will-russia-capture-kupiansk-vuzlovyi-by-february-28,Will Russia capture Kupiansk-Vuzlovyi by February 28?,1
1287317,will-russia-capture-kupiansk-vuzlovyi-by-march-31,Will Russia capture Kupiansk-Vuzlovyi by March 31?,1
1796166,will-russia-capture-kupiansk-vuzlovyi-by-april-30,Will Russia capture Kupiansk-Vuzlovyi by April 30?,1
2053808,will-russia-capture-kupiansk-vuzlovyi-by-may-31,Will Russia capture Kupiansk-Vuzlovyi by May 31?,1
2373847,will-russia-capture-kupiansk-vuzlovyi-by-december-31-547,Will Russia capture Kupiansk-Vuzlovyi by December 31?,1
681313,us-takes-panama-canal-before-2027,US takes Panama Canal before 2027?,1
1693139,will-russia-enter-vasylivka-by-march-31-2026,"Will Russia enter Vasylivka by March 31, 2026?",1
1693140,will-russia-enter-vasylivka-by-april-30-2026,"Will Russia enter Vasylivka by April 30, 2026?",1
2053678,will-russia-enter-vasylivka-by-may-31-2026,"Will Russia enter Vasylivka by May 31, 2026?",1
2374235,will-russia-enter-vasylivka-by-july-31-2026,"Will Russia enter Vasylivka by July 31, 2026?",1
1352742,will-russia-enter-pokrovskoe-by-march-31-2026,"Will Russia enter Pokrovskoe by March 31, 2026?",1
1352741,will-russia-enter-pokrovskoe-by-february-28-2026,"Will Russia enter Pokrovskoe by February 28, 2026?",1
1397433,will-russia-enter-pokrovskoe-by-april-30-2026,"Will Russia enter Pokrovskoe by April 30, 2026?",1
2053801,will-russia-enter-pokrovskoe-by-may-31-2026,"Will Russia enter Pokrovskoe by May 31, 2026?",1
2373974,will-russia-enter-pokrovskoe-by-december-31-2026,"Will Russia enter Pokrovskoe by December 31, 2026?",1
665243,nato-article-5-before-2027,NATO article 5 before 2027?,1
1663444,will-gustavo-petro-be-charged-in-the-us-by-april-30,Will Gustavo Petro be charged in the US by April 30?,1
2097545,will-gustavo-petro-be-charged-in-the-us-by-may-31,Will Gustavo Petro be charged in the US by May 31?,1
2117444,will-gustavo-petro-be-charged-in-the-us-by-june-30,Will Gustavo Petro be charged in the US by June 30?,1
1183503,us-x-denmark-military-clash-before-2027,US x Denmark Military clash before 2027?,1
1057401,thailand-strikes-cambodia-by-january-31-2026,"Thailand strikes Cambodia by January 31, 2026?",1
1057402,thailand-strikes-cambodia-by-june-30-2026,"Thailand strikes Cambodia by June 30, 2026?",1
701700,labour-leadership-election-scheduled-by-december-31,Labour leadership election scheduled by December 31?,1
701701,labour-leadership-election-scheduled-by-march-31,Labour leadership election scheduled by March 31?,1
701702,labour-leadership-election-scheduled-by-june-30,Labour leadership election scheduled by June 30?,1
2234510,labour-leadership-election-scheduled-by-may-31,Labour leadership election scheduled by May 31?,1
665515,will-israel-annex-west-bank-territory-before-2027,Will Israel annex West Bank territory before 2027?,1
665410,will-ukraine-agree-to-give-up-the-rest-of-donbas-before-2027,Will Ukraine agree to give up the rest of Donbas before 2027?,1
1236459,trump-x-greenland-deal-signed-by-december-31,Trump x Greenland deal signed by December 31?,1
1363782,will-russia-capture-pokrovka-by-february-28,Will Russia capture Pokrovka by February 28?,1
1418679,will-russia-capture-pokrovka-by-march-31,Will Russia capture Pokrovka by March 31?,1
1729382,will-russia-capture-pokrovka-by-april-30,Will Russia capture Pokrovka by April 30?,1
2053790,will-russia-capture-pokrovka-by-may-31,Will Russia capture Pokrovka by May 31?,1
2373857,will-russia-capture-pokrovka-by-july-31,Will Russia capture Pokrovka by July 31?,1
1369483,greta-thunberg-arrested-by-june-30,Greta Thunberg arrested by June 30?,1
2052649,greta-thunberg-arrested-by-december-31,Greta Thunberg arrested by December 31?,1
1425979,will-russia-enter-stinky-by-march-31,Will Russia enter Stinky by March 31?,1
1729633,will-russia-enter-stinky-by-april-30,Will Russia enter Stinky by April 30?,1
2053964,will-russia-enter-stinky-by-may-31,Will Russia enter Stinky by May 31?,1
2373983,will-russia-enter-stinky-by-july-31,Will Russia enter Stinky by July 31?,1
2371796,will-trump-agree-to-withdraw-troops-from-the-iranian-region-by-june-30,Will Trump agree to withdraw troops from the Iranian region by June 30?,1
2321465,will-trump-agree-to-iranian-enrichment-of-uranium-by-june-30,Will Trump agree to Iranian enrichment of uranium by June 30?,1
2321466,will-trump-agree-to-iranian-oil-sanction-relief-by-june-30,Will Trump agree to Iranian oil sanction relief by June 30?,1
2321467,will-trump-agree-to-iranian-transit-fees-in-the-strait-of-hormuz-by-june-30,Will Trump agree to Iranian transit fees in the Strait of Hormuz by June 30?,1
2321468,will-trump-agree-to-unfreeze-iranian-assets-by-june-30,Will Trump agree to unfreeze Iranian assets by June 30?,1
negrisk::141230,evt::maduro-prison-time-527,Maduro Prison Time?,5
negrisk::143443,evt::venezuela-leader-end-of-2026,Venezuela leader end of 2026?,57
negrisk::147848,evt::lebanon-parliamentary-election-winner,Lebanon Parliamentary Election Winner,44
negrisk::149565,evt::russia-parliamentary-election-winner,Russia Parliamentary Election Winner,34
negrisk::149589,evt::which-party-will-gain-most-seats-in-russian-parliamentary-election,Which party will gain most seats in Russian Parliamentary Election?,34
negrisk::166383,evt::china-annual-gdp-growth-2026,China Annual GDP Growth 2026,10
negrisk::232652,evt::bank-of-korea-decision-in-may,Bank of Korea decision in May?,3
negrisk::237598,evt::iran-leader-end-of-2026,Iran leader end of 2026?,123
negrisk::372273,evt::where-will-the-next-us-iran-diplomatic-meeting-happen-455,Where will the next US-Iran diplomatic meeting happen?,19
negrisk::400888,evt::next-secretary-general-of-the-united-nations,Next Secretary-General of the United Nations,31
negrisk::410970,evt::ulsan-mayoral-election-winner,Ulsan Mayoral Election Winner,18
negrisk::411069,evt::daegu-mayoral-election-winner,Daegu Mayoral Election Winner,28
negrisk::414003,evt::best-chinese-ai-company-end-of-may,Best Chinese AI Company end of May?,25
negrisk::424982,evt::next-leader-out-of-power-before-2027-no-orban,Next leader out of power before 2027? (No Orban),24
negrisk::427967,evt::precipitation-in-hong-kong-in-may,Precipitation in Hong Kong in May?,8
negrisk::432225,evt::avg-of-ships-transiting-strait-of-hormuz-end-of-may,Avg. # of ships transiting Strait of Hormuz end of May?,5
negrisk::452754,evt::2026-gyeongsangnam-province-gubernatorial-election-winner,2026 Gyeongsangnam Province Gubernatorial Election Winner,29
negrisk::52166,evt::where-will-trump-and-putin-meet-next-584,Where will Trump and Putin meet next?,15
negrisk::73105,evt::how-many-gold-cards-will-trump-sell-in-2026,How many Gold Cards will Trump sell in 2026?,9
negrisk::73866,evt::how-many-people-will-trump-deport-in-2026-823,How many people will Trump deport in 2026?,10
negrisk::74056,evt::where-will-zelenskyy-and-putin-meet-next,Where will Zelenskyy and Putin meet next before 2027?,30
negrisk::74788,evt::guinea-bissau-presidential-election,Guinea-Bissau Presidential Election,39
negrisk::74940,evt::guinea-bissau-national-peoples-assembly-election-winner,Guinea-Bissau National People's Assembly Election Winner,21
negrisk::79926,evt::how-many-different-countries-will-israel-strike-in-2026,How many different countries will Israel strike in 2026?,16
negrisk::79932,evt::how-many-different-countries-will-the-us-strike-in-2026,How many different countries will the US conduct military action against in 2026?,16
negrisk::79973,evt::2026-seoul-mayoral-election-winner,2026 Seoul Mayoral Election Winner,66
negrisk::79988,evt::2026-busan-mayoral-election-winner,2026 Busan Mayoral Election Winner,65
negrisk::80029,evt::2026-gyeonggi-province-gubernatorial-election-winner,2026 Gyeonggi Province Gubernatorial Election Winner,68
negrisk::81557,evt::who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Who will be the next Prime Minister of Israel after the next election?,28
negrisk::83686,evt::incheon-mayoral-election-winner,Incheon Mayoral Election Winner,25
negrisk::83707,evt::chungcheongnam-province-governor-election-winner,Chungcheongnam Province Governor Election Winner,25
negrisk::83713,evt::chungcheongbuk-province-governor-election-winner,Chungcheongbuk Province Governor Election Winner,24
negrisk::83730,evt::gangwon-province-governor-election-winner,Gangwon Province Governor Election Winner,25
negrisk::90335,evt::2026-south-korean-local-elections-party-winner,2026 South Korean Local Elections: Party Winner,12
negrisk::96786,evt::2026-taiwanese-local-elections-party-winner,2026 Taiwanese Local Elections: Party Winner,30
