market_id,micro_group_id,group_label,relationship,rank,confidence,rationale
2325376,crypto-89,Loopscale token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038565,crypto-90,Nansen token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038566,crypto-90,Nansen token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038567,crypto-90,Nansen token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038568,crypto-90,Nansen token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325377,crypto-90,Nansen token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038712,crypto-91,Oro token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038714,crypto-91,Oro token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038717,crypto-91,Oro token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038719,crypto-91,Oro token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325378,crypto-91,Oro token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690688,crypto-92,Pacifica token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690689,crypto-92,Pacifica token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690690,crypto-92,Pacifica token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690691,crypto-92,Pacifica token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690692,crypto-92,Pacifica token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1068689,crypto-93,Phantom token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1068690,crypto-93,Phantom token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1068691,crypto-93,Phantom token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1068692,crypto-93,Phantom token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325379,crypto-93,Phantom token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
707026,crypto-94,Solstice token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
707028,crypto-94,Solstice token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
707031,crypto-94,Solstice token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
707033,crypto-94,Solstice token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
707034,crypto-94,Solstice token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
706858,crypto-95,Theo token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
706859,crypto-95,Theo token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
706860,crypto-95,Theo token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
706861,crypto-95,Theo token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
706862,crypto-95,Theo token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038644,crypto-96,Titan token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038645,crypto-96,Titan token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038646,crypto-96,Titan token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038647,crypto-96,Titan token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325402,crypto-96,Titan token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1153986,crypto-97,Tread token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1153987,crypto-97,Tread token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1153988,crypto-97,Tread token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1153989,crypto-97,Tread token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325403,crypto-97,Tread token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
700017,crypto-98,Ventuals token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
700018,crypto-98,Ventuals token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
700019,crypto-98,Ventuals token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
700020,crypto-98,Ventuals token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
700021,crypto-98,Ventuals token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
948955,crypto-99,Bitcoin all-time-high by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
948956,crypto-99,Bitcoin all-time-high by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
948957,crypto-99,Bitcoin all-time-high by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
948958,crypto-99,Bitcoin all-time-high by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
951178,crypto-100,Ethereum all-time-high by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
951179,crypto-100,Ethereum all-time-high by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
951180,crypto-100,Ethereum all-time-high by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
951181,crypto-100,Ethereum all-time-high by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
951215,crypto-101,Solana all-time-high by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
951216,crypto-101,Solana all-time-high by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
951217,crypto-101,Solana all-time-high by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
951218,crypto-101,Solana all-time-high by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
955800,crypto-102,XRP all-time-high by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
955801,crypto-102,XRP all-time-high by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
955802,crypto-102,XRP all-time-high by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
955803,crypto-102,XRP all-time-high by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
516950,crypto-103,Kraken IPO by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
678876,crypto-103,Kraken IPO by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1642124,crypto-103,Kraken IPO by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
691547,crypto-103,Kraken IPO by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
688485,crypto-104,GMGN token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
688486,crypto-104,GMGN token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
688487,crypto-104,GMGN token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325360,crypto-104,GMGN token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
604067,crypto-105,MetaMask token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
657287,crypto-105,MetaMask token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
664895,crypto-105,MetaMask token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1356655,crypto-105,MetaMask token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1271610,crypto-106,OpenSea token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1271611,crypto-106,OpenSea token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1271612,crypto-106,OpenSea token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1271613,crypto-106,OpenSea token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038815,crypto-107,Perena token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038816,crypto-107,Perena token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038817,crypto-107,Perena token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038818,crypto-107,Perena token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
666682,crypto-108,Variational token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1962607,crypto-108,Variational token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1962606,crypto-108,Variational token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690683,crypto-108,Variational token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
582829,crypto-109,Axiom token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
694160,crypto-109,Axiom token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325349,crypto-109,Axiom token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
598930,crypto-110,Base token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
821172,crypto-110,Base token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690693,crypto-110,Base token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
629951,crypto-111,prjx token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690660,crypto-111,prjx token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325387,crypto-111,prjx token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
582830,crypto-112,Unit token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
697523,crypto-112,Unit token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1210085,crypto-112,Unit token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
665004,crypto-113,Another S&P 500 company buys Bitcoin by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
776340,crypto-113,Another S&P 500 company buys Bitcoin by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
776464,crypto-113,Another S&P 500 company buys Bitcoin by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2321476,crypto-114,Hyperliquid listed on Binance by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1121971,crypto-114,Hyperliquid listed on Binance by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
582828,crypto-115,Abstract token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
718188,crypto-115,Abstract token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
599081,crypto-116,Felix Protocol token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690651,crypto-116,Felix Protocol token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
599077,crypto-117,Ostium token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690631,crypto-117,Ostium token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1323001,crypto-118,Trump launches a coin by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1373724,crypto-118,Trump launches a coin by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
548324,crypto-119,Trump eliminates crypto cap-gains tax by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1068702,crypto-119,Trump eliminates crypto cap-gains tax by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
569887,crypto-120,USDC hits 50% of USDT market cap by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1068762,crypto-120,USDC hits 50% of USDT market cap by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
582465,crypto-121,El Salvador holds $1b+ BTC by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
582466,crypto-121,El Salvador holds $1b+ BTC by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1068384,crypto-121,El Salvador holds $1b+ BTC by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
573654,crypto-122,Bitcoin reach $150k by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
573655,crypto-122,Bitcoin reach $150k by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
573656,crypto-122,Bitcoin reach $150k by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
573652,crypto-122,Bitcoin reach $150k by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
573653,crypto-122,Bitcoin reach $150k by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
516926,crypto-123,MicroStrategy sells any Bitcoin by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
692250,crypto-123,MicroStrategy sells any Bitcoin by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2169995,crypto-123,MicroStrategy sells any Bitcoin by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
692258,crypto-123,MicroStrategy sells any Bitcoin by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
824952,crypto-123,MicroStrategy sells any Bitcoin by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
813123,crypto-124,MicroStrategy delisted from MSCI by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1320795,crypto-124,MicroStrategy delisted from MSCI by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1320796,crypto-124,MicroStrategy delisted from MSCI by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1553608,crypto-125,MicroStrategy BTC holdings threshold (Dec 2026),IMPLIES,0,high,Holding 1M+ BTC implies holding 800k+ BTC (same deadline).
1068045,crypto-125,MicroStrategy BTC holdings threshold (Dec 2026),IMPLIES,1,high,Holding 1M+ BTC implies holding 800k+ BTC (same deadline).
693940,crypto-126,MicroStrategy announces bankruptcy by Dec 2026,EQUIVALENT,,high,Identical resolution criteria and deadline (duplicate markets).
676830,crypto-126,MicroStrategy announces bankruptcy by Dec 2026,EQUIVALENT,,high,Identical resolution criteria and deadline (duplicate markets).
